"","iso2c","year","country","SL.UEM.TOTL.ZS","SL.UEM.1524.MA.ZS","SL.UEM.1524.ZS","DT.TDS.DECT.GD.ZS","NY.GDP.PCAP.PP.KD.ZG","GC.DOD.TOTL.GD.ZS","NY.GDP.PCAP.KD.ZG","IC.BUS.EASE.XQ","BN.KLT.DINV.CD.ZS","SP.POP.GROW","SP.RUR.TOTL.ZG","SI.POV.DDAY","SP.URB.GROW","FP.CPI.TOTL.ZG","SL.TLF.ACTI.1524.ZS","SL.EMP.VULN.MA.ZS","SL.EMP.VULN.ZS","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version"
"1","AE",1994,"United Arab Emirates",2,5.30000019073486,5.69999980926514,NA,NA,NA,1.62278969064292,NA,NA,5.05899708346381,5.74395307388847,NA,4.87184824365231,NA,47.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","AE",1995,"United Arab Emirates",1.79999995231628,6.30000019073486,6.09999990463257,NA,NA,NA,1.60764278782449,NA,NA,4.8788866403964,5.56383740172495,NA,4.69009842802802,NA,48.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","AE",1996,"United Arab Emirates",2.59999990463257,5.5,6.5,NA,NA,NA,0.759388527874776,NA,NA,4.8800051863864,4.07427834623501,NA,5.10191140700561,NA,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","AE",1997,"United Arab Emirates",2.5,5.19999980926514,6.30000019073486,NA,NA,NA,2.8753861731978,NA,NA,5.03742126342492,2.94654667999551,NA,5.6027700748862,NA,48.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","AE",1998,"United Arab Emirates",3.09999990463257,7.09999990463257,8.89999961853027,NA,NA,NA,-4.79089698068277,NA,NA,5.2010317495609,3.08986604944258,NA,5.75687424238929,NA,48.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","AE",1999,"United Arab Emirates",3.09999990463257,7.30000019073486,9.30000019073486,NA,NA,NA,-2.464407795406,NA,NA,5.35617955980391,3.23916088628305,NA,5.89891385815633,NA,48.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","AE",2000,"United Arab Emirates",2.29999995231628,5,6,NA,NA,NA,4.8218432905399,NA,NA,5.59401524137848,3.46135664583093,NA,6.12639485877514,NA,48.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","AE",2001,"United Arab Emirates",3.20000004768372,7.30000019073486,9.19999980926514,NA,NA,NA,-3.88652463116711,NA,NA,5.35345392156806,3.2106945890704,NA,5.87429183803658,NA,47.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","AE",2002,"United Arab Emirates",3.20000004768372,7.19999980926514,9.19999980926514,NA,NA,NA,-2.8841459754286,NA,NA,5.33087487440047,3.17805755213736,NA,5.84040671759741,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","AE",2003,"United Arab Emirates",2.70000004768372,5.80000019073486,7.19999980926514,NA,NA,NA,1.84670066160442,NA,NA,6.60475570993521,4.44250364228115,NA,7.10307991271608,NA,45.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","AE",2004,"United Arab Emirates",3.09999990463257,6.59999990463257,8.19999980926514,NA,NA,NA,-0.0826805084735298,NA,NA,9.21880536897893,7.04175043861826,NA,9.70735593814691,NA,45.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","AE",2005,"United Arab Emirates",3.09999990463257,6.40000009536743,7.80000019073486,NA,NA,NA,-6.98337644829741,NA,NA,11.9801564911393,9.79981477761199,NA,12.4565955217356,NA,47.5999984741211,1.70000004768372,1.60000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","AE",2006,"United Arab Emirates",3.29999995231628,6.59999990463257,8.10000038146973,NA,NA,NA,-4.8029480028766,NA,NA,14.3051385065177,12.1049618694735,NA,14.7732800508061,NA,49.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","AE",2007,"United Arab Emirates",3.40000009536743,6.69999980926514,8.39999961853027,NA,NA,NA,-11.2173185786934,NA,NA,15.0325981666566,12.8713387518359,NA,15.4804830401077,NA,51.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","AE",2008,"United Arab Emirates",4,8.10000038146973,11,NA,NA,NA,-10.1187692702685,NA,NA,13.81006037578,11.6793234383793,NA,14.2403513498449,12.2504202448139,52.5,1.39999997615814,1.20000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","AE",2009,"United Arab Emirates",4.19999980926514,8,9.69999980926514,NA,NA,NA,-15.1458272499335,NA,NA,11.0382375579526,8.93480585963848,NA,11.4523636772253,1.55980098148538,53.5999984741211,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","AE",2010,"United Arab Emirates",4.19999980926514,8,9.80000019073486,NA,NA,NA,-5.97892481474418,NA,NA,7.78734210749959,5.72652038344699,NA,8.18311232444289,0.878936755572795,54.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","AE",2011,"United Arab Emirates",4.09999990463257,8,9.80000019073486,NA,NA,NA,0.32642324064031,NA,NA,4.75083293360344,2.72352069877787,NA,5.13081343319306,0.876836632777,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","AE",2012,"United Arab Emirates",4,7.90000009536743,9.80000019073486,NA,NA,NA,4.29281888324775,NA,NA,2.46313972142663,0.465722152422349,NA,2.82869313127102,0.66406730761652,54.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","AE",2013,"United Arab Emirates",3.79999995231628,8,9.89999961853027,NA,NA,1.90778010510822,3.31234867833155,NA,NA,0.971922646638357,-0.986271615225787,NA,1.32202413721755,1.10069140427238,53.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","AE",2014,"United Arab Emirates",3.59999990463257,8,10,NA,NA,NA,4.03903335987144,32,NA,0.509332470845006,-1.4064566417632,NA,0.844132983956454,2.34470394760002,53.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","AO",1994,"Angola",6.90000009536743,10.1000003814697,10.8999996185303,6.38312786581685,0.22823248778725,NA,0.212994007187845,NA,NA,3.22737518143572,2.29855464959148,NA,5.63194079585731,NA,54.5,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC, FLEC-R","1393, 1392",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"1994-12-31",5,1,"1994-12-31",5,"540",NA,NA,NA,"540","4","4.0-2015"
"23","AO",1994,"Angola",6.90000009536743,10.1000003814697,10.8999996185303,6.38312786581685,0.22823248778725,NA,0.212994007187845,NA,NA,3.22737518143572,2.29855464959148,NA,5.63194079585731,NA,54.5,NA,NA,"1-131","Angola","Government of Angola",NA,"UNITA","1421",NA,2,NA,2,1,3,"1975-11-11",1,"1975-11-11",1,0,NA,NA,"540",NA,NA,NA,"540","4","4.0-2015"
"24","AO",1995,"Angola",6.80000019073486,10.1000003814697,10.3999996185303,9.20584975748707,7.09719444937436,NA,7.06342730951465,NA,NA,3.06886964208326,2.11727825070032,NA,5.45161059716565,NA,54.4000015258789,NA,NA,"1-131","Angola","Government of Angola",NA,"UNITA","1421",NA,2,NA,1,1,3,"1975-11-11",1,"1975-11-11",1,1,"1995-12-24",1,"540",NA,NA,NA,"540","4","4.0-2015"
"25","AO",1996,"Angola",6.69999980926514,10,10.1999998092651,13.2086102792686,8.09583251762957,NA,8.03461164178576,NA,NA,2.8878727606763,1.9129473126776,NA,5.24896803156969,4145.1076473846,54.2000007629395,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC","1393",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"1996-05-22",1,0,NA,NA,"540",NA,NA,NA,"540","4","4.0-2015"
"26","AO",1997,"Angola",6.90000009536743,10.1000003814697,10.6999998092651,22.668227884184,5.03628313737705,NA,4.95226609886635,NA,NA,2.76992342599309,1.77392690070781,NA,5.10299033984452,219.176721172974,54.0999984741211,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC, FLEC-R","1393, 1392",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"1996-05-22",1,0,NA,NA,"540",NA,NA,NA,"540","4","4.0-2015"
"27","AO",1998,"Angola",7,10.1000003814697,10.8999996185303,168.873522849815,3.99180026519073,NA,3.90015219866851,NA,NA,2.75721515728433,1.73815619128545,NA,5.06615882470583,107.284821528298,54,NA,NA,"1-131","Angola","Government of Angola",NA,"UNITA","1421",NA,2,NA,2,1,3,"1975-11-11",1,"1998-05-02",1,0,NA,NA,"540",NA,NA,NA,"540","4","4.0-2015"
"28","AO",1998,"Angola",7,10.1000003814697,10.8999996185303,168.873522849815,3.99180026519073,NA,3.90015219866851,NA,NA,2.75721515728433,1.73815619128545,NA,5.06615882470583,107.284821528298,54,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC","1393",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"1996-05-22",1,1,"1998-12-31",5,"540",NA,NA,NA,"540","4","4.0-2015"
"29","AO",1999,"Angola",6.90000009536743,10.1000003814697,10.8000001907349,84.3576453659516,0.387397222130148,NA,0.310782328491484,NA,NA,2.87812445149465,1.8339404461671,NA,5.16650416037277,248.195902412868,54,NA,NA,"1-131","Angola","Government of Angola","Government of Namibia","UNITA","1421",NA,2,NA,2,1,4,"1975-11-11",1,"1998-05-02",1,0,NA,NA,"540","565",NA,NA,"540","4","4.0-2015"
"30","AO",2000,"Angola",6.90000009536743,10.1000003814697,10.8000001907349,41.4103138867134,-0.056145763706672,NA,-0.111777375417077,NA,NA,3.07944386258132,2.00943672793021,32.28,5.3474954015068,324.996871601321,54.0999984741211,NA,NA,"1-131","Angola","Government of Angola","Government of Namibia","UNITA","1421",NA,2,NA,2,1,4,"1975-11-11",1,"1998-05-02",1,0,NA,NA,"540","565",NA,NA,"540","4","4.0-2015"
"31","AO",2001,"Angola",6.90000009536743,10.1000003814697,10.8000001907349,49.447848241324,-0.168950876726859,NA,0.844751194579402,NA,NA,3.29310928103361,2.20256595540353,NA,5.5289347160496,152.561022469299,54,NA,NA,"1-131","Angola","Government of Angola","Government of Namibia","UNITA","1421",NA,2,NA,2,1,4,"1975-11-11",1,"1998-05-02",1,0,NA,NA,"540","565",NA,NA,"540","4","4.0-2015"
"32","AO",2002,"Angola",6.80000019073486,10.1000003814697,10.3999996185303,21.7405645383697,10.6289800845015,NA,9.95767816562822,NA,NA,3.45384538986356,2.33614532062078,NA,5.67029255938045,108.897436089429,53.7999992370605,NA,NA,"1-131","Angola","Government of Angola","Government of Namibia","UNITA","1421",NA,2,NA,1,1,4,"1975-11-11",1,"1998-05-02",1,1,"2002-04-01",1,"540","565",NA,NA,"540","4","4.0-2015"
"33","AO",2002,"Angola",6.80000019073486,10.1000003814697,10.3999996185303,21.7405645383697,10.6289800845015,NA,9.95767816562822,NA,NA,3.45384538986356,2.33614532062078,NA,5.67029255938045,108.897436089429,53.7999992370605,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC, FLEC-R","1393, 1392",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"2002-11-12",1,1,"2002-12-31",5,"540",NA,NA,NA,"540","4","4.0-2015"
"34","AO",2003,"Angola",6.90000009536743,10.1000003814697,10.6999998092651,11.9437709640327,-0.238981014174589,NA,NA,NA,NA,3.54719904207811,2.4061490035777,NA,5.73580136886956,98.2237177041649,53.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","AO",2004,"Angola",6.90000009536743,10.1000003814697,10.5,9.94525663455154,7.43768483618226,NA,NA,NA,NA,3.55530348961614,2.38560934716404,NA,5.72526746896083,43.5419472520537,53.5999984741211,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC","1393",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"2004-02-10",1,1,"2004-04-24",1,"540",NA,NA,NA,"540","4","4.0-2015"
"36","AO",2005,"Angola",6.80000019073486,10,10.1999998092651,8.53825997900816,14.4491191837669,NA,NA,NA,-4.97461486921785,3.50771162949218,2.31790930805156,NA,5.64264260455427,22.963744439455,53.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","AO",2006,"Angola",6.80000019073486,10,10.1000003814697,10.1143045785514,17.0346526923809,NA,NA,NA,-0.521417118599709,3.4486214865201,2.23021652834723,NA,5.56329685081474,13.3032533614052,52.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","AO",2007,"Angola",6.69999980926514,10,10.1000003814697,7.26595760713687,18.9905811464199,NA,NA,NA,-2.92107578822041,3.40620672625953,2.16154185563336,NA,5.49563375772283,12.2486755229588,52.5,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC","1393",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"2007-12-31",5,1,"2007-12-31",5,"540",NA,NA,NA,"540","4","4.0-2015"
"39","AO",2008,"Angola",6.80000019073486,10.1000003814697,10.3999996185303,2.04862301610231,10.5826816235141,NA,NA,NA,-1.11864497061213,3.37418025986003,2.10243943329259,30.13,5.43903019829473,12.4737134078335,52.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","AO",2009,"Angola",6.90000009536743,10.1000003814697,10.8000001907349,5.45515749260565,-0.441446318712968,NA,NA,NA,3.37401618895913,3.35914867009651,2.06608229070035,NA,5.38986025500254,13.7314511365109,52.5999984741211,NA,NA,"1-192","Angola","Government of Angola",NA,"FLEC-FAC","1393",NA,1,"Cabinda",1,0,3,"1991-06-03",4,"2009-12-31",5,1,"2009-12-31",5,"540",NA,NA,NA,"540","4","4.0-2015"
"41","AO",2010,"Angola",6.90000009536743,10.1000003814697,10.8000001907349,2.87348747733209,0.552854426184268,NA,NA,NA,-5.64905673802875,3.35369256340807,2.03033147529172,NA,5.36394106353152,14.4705411972156,52.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","AO",2011,"Angola",6.90000009536743,10.1000003814697,10.6999998092651,2.75417000475537,1.07662769954682,NA,NA,NA,-4.90399146420027,3.347413299737,1.99784785152023,NA,5.3302665124289,13.467015350446,52.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","AO",2012,"Angola",6.90000009536743,10.1000003814697,10.6999998092651,NA,NA,NA,NA,NA,NA,3.33156741325142,1.97039670390187,NA,5.26627989329281,10.2934943262179,52.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","AO",2013,"Angola",6.90000009536743,10.1000003814697,10.6000003814697,NA,NA,NA,NA,NA,NA,3.30620456316035,1.9401671313298,NA,5.18536160495259,8.7760909329091,52.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","AO",2014,"Angola",6.80000019073486,9.89999961853027,10.5,NA,NA,NA,NA,183,NA,3.26955240572046,1.89693163168055,NA,5.09787908903412,7.27956154105375,52.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","AR",1994,"Argentina",12.1000003814697,18.8999996185303,21.2000007629395,NA,NA,NA,4.46661899492682,NA,NA,1.30250375871119,-0.410328226235605,2.28,1.5392563362225,NA,51.7999992370605,24.7000007629395,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","AR",1995,"Argentina",18.7999992370605,29.7999992370605,33.0999984741211,NA,NA,NA,-4.05761442265413,NA,NA,1.25576226975128,-0.453101807320525,4.11,1.4874164815353,NA,52.2999992370605,25,24.1000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","AR",1996,"Argentina",17.2000007629395,27.7999992370605,30.6000003814697,NA,NA,NA,4.26087959306626,NA,NA,1.20676891837163,-0.514626295819453,4.63,1.43562615534479,NA,50.4000015258789,25.2999992370605,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","AR",1997,"Argentina",14.8999996185303,22.1000003814697,25.2999992370605,NA,NA,NA,6.86115827629517,NA,NA,1.16285040824829,-0.553714423777985,4.14,1.38666883351162,NA,48.7000007629395,24.3999996185303,23.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","AR",1998,"Argentina",12.8000001907349,20.7000007629395,22.5,NA,NA,NA,2.68216452137899,NA,NA,1.13108366219504,-0.588751815674906,4.59,1.35101995609824,NA,47.2000007629395,24.1000003814697,23.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","AR",1999,"Argentina",14.1000003814697,22.7000007629395,23.5,NA,NA,NA,-4.4570417273128,NA,NA,1.11533067875968,-0.616514031781975,4.78,1.33253804519315,NA,45.7000007629395,24,23.1000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","AR",2000,"Argentina",15,22.6000003814697,26.2000007629395,NA,NA,NA,-1.88505063627142,NA,NA,1.11091620450466,-0.623817843824893,5.7,1.32428748150993,NA,44.0999984741211,24.2999992370605,22.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","AR",2001,"Argentina",18.2999992370605,29.8999996185303,30.3999996185303,NA,NA,NA,-5.46517696212497,NA,NA,1.11120859669176,-0.626033156686706,9.42,1.32076727508068,NA,43.7000007629395,25.3999996185303,23.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","AR",2002,"Argentina",17.8999996185303,32.5999984741211,34.2999992370605,NA,NA,NA,-11.877289115085,NA,NA,1.10909464010634,-0.687449537719236,13.99,1.32156273905335,NA,43.0999984741211,27.8999996185303,24.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","AR",2003,"Argentina",16.1000003814697,33,35.7999992370605,NA,NA,NA,7.64373181199707,NA,NA,1.10247301511321,-0.736692914473357,9.79,1.31560959416746,NA,42.4000015258789,25,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","AR",2004,"Argentina",12.6000003814697,25.2999992370605,27.8999996185303,NA,NA,NA,7.849148078244,NA,NA,1.08856866353167,-0.765240576142254,7.09,1.29902558089626,NA,46.7999992370605,23.7999992370605,21.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","AR",2005,"Argentina",10.6000003814697,21.8999996185303,24.3999996185303,NA,NA,NA,8.03604526898567,NA,NA,1.07023021299288,-0.778251788710694,5.37,1.27580532301093,NA,46,23.5,21.3999996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","AR",2006,"Argentina",10.1000003814697,20.7999992370605,25.2000007629395,NA,NA,NA,7.27041465739325,NA,NA,1.0501665291824,-0.802299502025901,4.12,1.25199592185262,NA,46.7000007629395,22.2000007629395,20.1000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","AR",2007,"Argentina",8.5,17,20.3999996185303,NA,NA,NA,6.85497837519071,NA,NA,1.03398372181811,-0.822062857264902,3.49,1.23209156626324,NA,45.4000015258789,21,19.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","AR",2008,"Argentina",7.80000019073486,16.6000003814697,18.7999992370605,NA,NA,NA,2.02342273218915,NA,NA,1.02539283308112,-0.844402335972491,2.97,1.22089953243591,NA,44.2000007629395,21,19.1000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","AR",2009,"Argentina",8.60000038146973,18.7999992370605,21.2000007629395,NA,NA,NA,-0.972042657148293,NA,NA,1.02680978008519,-0.835162731144549,3.05,1.21753086673578,NA,43,21.5,19.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","AR",2010,"Argentina",7.69999980926514,16.7999992370605,19.5,NA,NA,NA,8.32518719834252,NA,NA,1.03445486935138,-0.840692743105583,2.05,1.2226130999074,NA,41.5,20.8999996185303,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","AR",2011,"Argentina",7.19999980926514,16.6000003814697,18.7999992370605,NA,NA,NA,7.26047455520296,NA,NA,1.04428767328593,-0.821609442078547,1.53,1.22770693761002,NA,41.4000015258789,20.3999996185303,18.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","AR",2012,"Argentina",7.19999980926514,15.5,18.3999996185303,NA,NA,NA,-0.250930743352384,NA,NA,1.04980926143269,-0.794079512731845,1.63,1.22741303170623,NA,41.2999992370605,21.1000003814697,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","AR",2013,"Argentina",7.09999990463257,17.2000007629395,19.7000007629395,NA,NA,NA,1.81369557734688,NA,NA,1.04706505456002,-0.772957934301112,1.75,1.21888727519024,NA,41.2000007629395,23.3999996185303,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","AR",2014,"Argentina",8.19999980926514,18.7999992370605,21.2999992370605,NA,NA,NA,-0.578794257515213,117,NA,1.03305555285726,-0.761131311665493,NA,1.19912436653272,NA,41.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","BD",1994,"Bangladesh",3,8.5,7.90000009536743,NA,NA,NA,1.67512109469796,NA,NA,2.15512213541739,1.69603938243796,NA,3.86699014394021,5.313740079365,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","BD",1995,"Bangladesh",2.90000009536743,8.10000038146973,7.40000009536743,NA,NA,NA,2.88969830961436,NA,NA,2.14571869992494,1.68068712176602,63.45,3.84260654077707,10.2978117947205,66.1999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","BD",1996,"Bangladesh",2.5,7.09999990463257,6.19999980926514,NA,NA,NA,2.31184624065823,NA,NA,2.13809047315436,1.66318865707052,NA,3.83385852460976,2.37712902953224,65.4000015258789,59.7999992370605,69.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
